"URL report","Report ID","Report date","Event ID","Genotype / Serotype / Subtype","Test name","Laboratory","Label id","Outbreak reference","Start date","End date","Country","First administrative division","Second administrative division","Third administrative division","Location","Latitude","Longitude","Species","Typology of animal","Cases","Deaths","Killed and Disposed of","Detailed characterisation","Affected population description"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116006 - CARSON COUNTY","-",2023-03-06,"-","United States of America","Texas","Carson","-","Carson County","35.345999999999997","-101.38200000000001","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116007 - LARIMER COUNTY","-",2023-03-02,"-","United States of America","Colorado","Larimer","-","Larimer County","40.573","-105.03400000000001","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic abnormalities."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105976 - DIXIE COUNTY","-",2022-03-30,"44742","United States of America","Florida","Dixie","-","Dixie County","29.628","-83.114000000000004","Bottlenose dolphin","Wild",1,1,0,"-","Wild Common bottlenose dolphin (Tursiops truncatus). This HPAI H5N1 2.3.4.4b strain contains at least one internal gene of North American wild bird lineage."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104156 - BUCHANAN COUNTY","-",2022-05-20,"44742","United States of America","Iowa","Buchanan","-","Buchanan County","42.454000000000001","-91.840000000000003","Virginia Opossum","Captive",2,1,1,"-","Captive wild Virginia Opossums (Didelphis virginiana) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103758 - ERIE COUNTY","-",2022-05-20,"44742","United States of America","New York","Erie","-","Erie County","42.877000000000002","-78.817999999999998","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104521 - SALT LAKE COUNTY","-",2022-05-26,"44742","United States of America","Utah","Salt Lake","-","Salt Lake County","40.786999999999999","-111.949","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104027 - SCOTT COUNTY","-",2022-05-29,"44742","United States of America","Minnesota","Scott","-","Scott County","44.793999999999997","-93.430999999999997","Red Fox","Captive",1,0,1,"-","Captive wild red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104528 - CHIPPEWA COUNTY","-",2022-05-31,"44742","United States of America","Michigan","Chippewa","-","Chippewa County","46.469999999999999","-84.382999999999996","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103113 - JEFFERSON COUNTY","-",2022-04-09,"44742","United States of America","Wisconsin","Jefferson","-","Jefferson County","43.027000000000001","-88.796000000000006","Red Fox","Captive",2,1,0,"-","Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104020 - JEFFERSON COUNTY","-",2022-04-11,"44742","United States of America","Wisconsin","Jefferson","-","Jefferson County","43.021000000000001","-88.816000000000003","Red Fox","Captive",1,1,0,"-","Captive wild red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103753 - TOMPKINS COUNTY","-",2022-04-11,"44742","United States of America","New York","Tompkins","-","Tompkins County","42.442999999999998","-76.515000000000001","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104021 - DANE COUNTY","-",2022-04-12,"44742","United States of America","Wisconsin","Dane","-","Dane County","43.137999999999998"," -89,297","Red Fox","Captive",1,0,1,"-","Captive wild red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105634 - SAINT CROIX COUNTY","-",2022-04-14,"44742","United States of America","Wisconsin","Saint Croix","-","Saint Croix County","44.963000000000001","-92.751999999999995","Fisher","Wild",1,0,1,"-","Wild Fisher (Pekania pennanti)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103751 - SAINT LAWRENCE COUNTY","-",2022-04-15,"44742","United States of America","New York","Saint Lawrence","-","Saint Lawrence County","44.591999999999999","-75.171999999999997","Red Fox","Wild",2,0,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104018 - ROCK COUNTY","-",2022-04-19,"44742","United States of America","Wisconsin","Rock","-","Rock County","42.725999999999999","-88.992000000000004","Red Fox","Captive",1,0,1,"-","Captive wild red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_102890 - ROCK COUNTY","-",2022-04-19,"44742","United States of America","Wisconsin","Rock","-","Rock County","42.744999999999997","-88.974000000000004","Red Fox","Captive",1,1,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103118 - ANOKA COUNTY","-",2022-04-22,"44742","United States of America","Minnesota","Anoka","-","Anoka County","45.212000000000003","-93.373000000000005","Red Fox","Wild",1,1,0,"-","Wild red fox kit (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103116 - SAINT CLAIR COUNTY","-",2022-04-22,"44742","United States of America","Michigan","Saint Clair","-","Saint Clair County","42.988","-82.861999999999995","Red Fox","Captive",1,1,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103115 - MACOMB COUNTY","-",2022-04-22,"44742","United States of America","Michigan","Macomb","-","Macomb County","42.591999999999999","-82.861999999999995","Red Fox","Captive",2,1,0,"-","Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103114 - LAPEER COUNTY","-",2022-04-22,"44742","United States of America","Michigan","Lapeer","-","Lapeer County","43.039999999999999","-83.331000000000003","Red Fox","Captive",1,1,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104022 - LINCOLN COUNTY","-",2022-04-24,"44742","United States of America","Wisconsin","Lincoln","-","Lincoln County","45.170999999999999","-89.688000000000002","Bobcat","Wild",1,0,1,"-","Wild Bobcat (Lynx rufus)"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_102891 - WAUSHARA COUNTY","-",2022-04-24,"44742","United States of America","Wisconsin","Waushara","-","Waushara County","44.078000000000003"," -89,293","Red Fox","Captive",1,1,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103752 - ERIE COUNTY","-",2022-04-27,"44742","United States of America","New York","Erie","-","Erie County","42.880000000000003","-78.878","Red Fox","Wild",2,0,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104159 - WEXFORD COUNTY","-",2022-05-03,"44742","United States of America","Michigan","Wexford","-","Wexford County","44.252000000000002","-85.370000000000005","Coyote","Wild",1,0,1,"-","Wild Coyote (Canis latrans)"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103750 - ADAMS COUNTY","-",2022-05-03,"44742","United States of America","Wisconsin","Adams","-","Adams County","43.975999999999999","-89.811999999999998","Red Fox","Wild",2,0,2,"-","Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104023 - LINCOLN COUNTY","-",2022-05-05,"44742","United States of America","Wisconsin","Lincoln","-","Lincoln County","45.177999999999997","-89.667000000000002","Bobcat","Wild",1,0,1,"-","Wild Bobcat (Lynx rufus)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103182 - DANE COUNTY","-",2022-05-05,"44742","United States of America","Wisconsin","Dane","-","Dane County","43.103999999999999","-89.284999999999997","Red Fox","Wild",1,1,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103748 - GRANT COUNTY","-",2022-05-06,"44742","United States of America","Wisconsin","Grant","-","Grant County","42841"," -90,709","Red Fox","Wild",2,1,1,"-","Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103117 - HANCOCK COUNTY","-",2022-05-06,"44742","United States of America","Iowa","Hancock","-","Hancock County","43.094000000000001","-93.591999999999999","Red Fox","Wild",1,1,0,"-","Wild red fox kit (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104519 - HENNEPIN COUNTY","-",2022-05-10,"44742","United States of America","Minnesota","Hennepin","-","Hennepin County","44.921999999999997","-93.236000000000004","Red Fox","Captive",1,0,1,"-","Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104520 - DAKOTA COUNTY","-",2022-05-10,"44742","United States of America","Minnesota","Dakota","-","Dakota County","44.738999999999997","-92.837999999999994","Red Fox","Captive",1,0,1,"-","Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104111 - MIDLAND COUNTY","-",2022-05-10,"44742","United States of America","Michigan","Midland","-","Midland County","43.613"," -84,25","Red Fox","Wild",2,0,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104024 - STEARNS COUNTY","-",2022-05-10,"44742","United States of America","Minnesota","Stearns","-","Stearns County","45.527000000000001","-94.165000000000006","Red Fox","Wild",1,1,0,"-","Wild red fox kit (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103757 - ALEUTIANS WEST","-",2022-05-10,"44742","United States of America","Alaska","Aleutians West","-","Aleutians West","53.515000000000001","-166.964","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103754 - NIAGARA COUNTY","-",2022-05-10,"44742","United States of America","New York","Niagara","-","Niagara County","43.168999999999997","-78.697000000000003","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103747 - WASHINGTON COUNTY","-",2022-05-10,"44742","United States of America","Minnesota","Washington","-","Washington County","45.063000000000002","-92.831000000000003","Red Fox","Captive",1,0,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103746 - HENNEPIN COUNTY","-",2022-05-10,"44742","United States of America","Minnesota","Hennepin","-","Hennepin County","44.963999999999999","-93.320999999999998","Red Fox","Captive",1,0,0,"-","Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_103756 - CEDAR COUNTY","-",2022-05-11,"44742","United States of America","Iowa","Cedar","-","Cedar County","41.768000000000001","-91.141000000000005","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104025 - ITASCA COUNTY","-",2022-05-13,"44742","United States of America","Minnesota","Itasca","-","Itasca County","47.216000000000001","-93.498999999999995","Red Fox","Captive",1,0,1,"-","Captive wild red fox (Vulpes vulpes) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104523 - GLADWIN COUNTY","-",2022-05-14,"44742","United States of America","Michigan","Gladwin","-","Gladwin County","43.981000000000002","-84.501999999999995","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104522 - BAY COUNTY","-",2022-05-15,"44742","United States of America","Michigan","Bay","-","Bay County","43.597000000000001","-83.899000000000001","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104524 - BAY COUNTY","-",2022-05-18,"44742","United States of America","Michigan","Bay","-","Bay County","43.595999999999997","-83.859999999999999","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104113 - OTSEGO COUNTY","-",2022-05-18,"44742","United States of America","Michigan","Otsego","-","Otsego County","44.997999999999998","-84.685000000000002","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104031 - BURLEIGH COUNTY","-",2022-05-18,"44742","United States of America","North Dakota","Burleigh","-","Burleigh County","46.773000000000003","-100.80800000000001","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104026 - DICKEY COUNTY","-",2022-05-18,"44742","United States of America","North Dakota","Dickey","-","Dickey County","45.996000000000002","-98.536000000000001","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104029 - OSCEOLA COUNTY","-",2022-05-19,"44742","United States of America","Michigan","Osceola","-","Osceola County","43.875999999999998","-85.498000000000005","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104526 - LATAH COUNTY","-",2022-06-05,"44742","United States of America","Idaho","Latah","-","Latah County","46.731999999999999","-117.021","Striped Skunk","Wild",1,0,1,"-","Captive wild Striped skunk (Mephitis mephitis) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104112 - OSCEOLA COUNTY","-",2022-06-05,"44742","United States of America","Michigan","Osceola","-","Osceola County","43.881","-85.503","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104158 - FRANKLIN COUNTY","-",2022-06-06,"44742","United States of America","Washington","Franklin","-","Franklin County","46.218000000000004","-119.023","Racoon (Northern raccoon)","Wild",4,2,0,"-","Wild Racoons (Procyon lotor)"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104927 - ADAMS COUNTY","-",2022-06-07,"44742","United States of America","Idaho","Adams","-","Adams County","44.965000000000003","-116.461","Striped Skunk","Captive",2,0,2,"-","Captive wild striped skunks (Mephitis mephitis) at a rehabilitation facility."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104525 - MUSKEGON COUNTY","-",2022-06-08,"44742","United States of America","Michigan","Muskegon","-","Muskegon County","43.265000000000001","-86.228999999999999","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104929 - NOME","-",2022-06-13,"44742","United States of America","Alaska","Nome","-","Nome","64.530000000000001","-165.422","Red Fox","Wild",1,0,0,"-","Wild Red fox (Vulpes vulpes). This HPAI H5N1 2.3.4.4b strain contains at least one internal gene of North American wild bird lineage."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104527 - IRON COUNTY","-",2022-06-20,"44742","United States of America","Michigan","Iron","-","Iron County","46.107999999999997","-88.317999999999998","Racoon (Northern raccoon) ","Wild",1,0,1,"-","Wild Raccoon (Procyon lotor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104705 - YORK COUNTY","-",2022-06-22,"44742","United States of America","Maine","York","-","York County","43.499000000000002","-70.722999999999999","Harbor Seal ","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104706 - CUMBERLAND COUNTY","-",2022-06-24,"44742","United States of America","Maine","Cumberland","-","Cumberland County","43.658000000000001","-70.269000000000005","Harbor Seal","Wild",1,0,1,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104708 - SAGADAHOC COUNTY","-",2022-06-26,"44742","United States of America","Maine","Sagadahoc","-","Sagadahoc County","43.911999999999999","-69.819000000000003","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104709 - LINCOLN COUNTY","-",2022-06-27,"44742","United States of America","Maine","Lincoln","-","Lincoln County","44.066000000000003","-69.700000000000003","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104934 - CUMBERLAND COUNTY","-",2022-06-28,"44742","United States of America","Maine","Maine","-","Cumberland County","43.649000000000001","-70.331000000000003","Harbor Seal ","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104928 - STEVENS COUNTY","-",2022-06-29,"44742","United States of America","Washington","Stevens","-","Stevens County","48.457000000000001","-117.905","Racoon (Northern raccoon)","Wild",1,0,0,"-","Wild Raccoon (Procyon lotor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104935 - CUMBERLAND COUNTY","-",2022-06-29,"44742","United States of America","Maine","Cumberland","-","Cumberland County","43.652999999999999","-70.286000000000001","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111888 - NEBRASKA","-",2022-04-20,"44926","United States of America","Nebraska","Lancaster","-","Nebraska","40.832999999999998","-96.662999999999997","Brown bear (Grizzly Bear) ","Captive",1,1,0,"-","Captive wild grizzly bear (Ursus arctos horribilis); captive wild Amur tiger (Panthera tigris); captive wild mountain lion (Puma concolor) at a zoo facility. Clinical signs included sudden death (mountain lion) and neurologic signs (grizzly bear). Note: To protect data confidentiality, the location used for this outbreak is that of the Nebraska Veterinary Diagnostic Center, where the animals' samples were initially tested."
